,player_id_otc,Team,team_id,Position,Role,Years,date_signed,year_signed,start_year,Total,APY,Guarantee,GPY,GP,total_guarantees,vested_guarantees,signing_bonus,option_bonus,roster_bonus,pergame_bonus,workout_bonus,incentives,FA,Status,contract_type,Accrued,height,weight,DOB,college,original_team_id,draft_year,draft_round,draft_pick,Notes,nfl_player_id,Name,season,player_id_pff,player,pos,overall,overall_rk,pass,run,receiving,passblock,runblock,passrush,rundefense,coverage,discipline,pass_snaps,receiving_snaps,passblock_snaps,run_snaps,runblock_snaps,rundefense_snaps,passrush_snaps,coverage_snaps,total_snaps,games
996,4612,Titans,12,LG,Offense,3,,2015,2015,1581000,527000,6000,2000,0.4%,6000,0,6000,0,0,0,0,0,2018R,Active,UDFA,2015,6-4,330.0,1991-08-07 00:00:00,West Virginia,12,2015,0,0,"Quinton Spain signed a three year contract with the Titans as an undrafted free agent in 2015 worth $1,581,000. He received a $6,000 signing bonus.",0,Quinton Spain,,,,,,,,,,,,,,,,,,,,,,,,,
997,4614,Buccaneers,28,CB,Defense,2,,2017,2017,1320000,660000,0,0,0,0,0,0,0,0,0,0,0,2019E,Active,SFA,2015,5-9,187.0,1991-12-28 00:00:00,Notre Dame,12,2015,0,0,"Cody Riggs signed a three year contract with the Titans as an undrafted free agent in 2015 worth $1,582,000. He received a $7,000 signing bonus.",0,Cody Riggs,2015.0,10108.0,Cody Riggs,CB,79.7,\N,\N,\N,\N,\N,\N,59.5,72.4,79.9,29.5,0.0,0.0,0.0,0.0,0.0,50.0,1.0,122.0,173.0,8.0
998,4617,Falcons,25,K,Special,2,,2017,2017,1020000,510000,0,0,0,0,0,0,0,0,0,0,0,2019E,Active,SFA,2015,6-2,190.0,1992-06-02 00:00:00,Iowa,12,2015,0,0,"Mike Meyer signed a three year contract with the Titans as an undrafted free agent in 2015 worth $1,576,000. He received a $1,000 signing bonus.",0,Mike Meyer,,,,,,,,,,,,,,,,,,,,,,,,,
999,4621,Panthers,26,43DT,Defense,3,,2016,2016,1620000,540000,0,0,0,0,0,0,0,0,0,0,0,2019E,Active,SFA,2015,6-3,312.0,1991-09-01 00:00:00,Georgia,12,2015,0,0,"Toby Johnson signed a three year contract with the Titans as an undrafted free agent in 2015 worth $1,577,000. He received a $2,000 signing bonus.",0,Toby Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
1000,4626,Chiefs,14,LT,Offense,1,,2017,2017,540000,540000,0,0,0,0,0,0,0,0,0,0,0,2018E,Active,SFA,2015,6-7,290.0,1993-02-10 00:00:00,Clemson,30,2015,5,-1,,0,Isaiah Battle,,,,,,,,,,,,,,,,,,,,,,,,,
1001,4628,Jaguars,11,K,Special,3,,2015,2015,1575000,525000,0,0,0.0%,0,0,0,0,0,0,0,0,2018R,Active,UDFA,2015,5-10,180.0,1991-05-12 00:00:00,Marist,11,2015,0,0,,2553112,Jason Myers,,,,,,,,,,,,,,,,,,,,,,,,,
1002,3850,Titans,12,QB,Offense,4,,2015,2015,24213974,6053494,24213974,6053494,100.0%,24213974,0,15870164,0,6063810,0,0,0,2019O,Active,Drafted,2015,6-4,218.0,1993-10-30 00:00:00,Oregon,12,2015,1,2,"Marcus Mariota signed a four year contract with the Titans on July 21, 2015. The following cap and signing bonus figures should be accurate but are not yet verified.",2552466,Marcus Mariota,,,,,,,,,,,,,,,,,,,,,,,,,
1003,4030,Colts,10,CB,Defense,1,,2017,2017,1020000,510000,0,0,0,0,0,0,0,0,0,0,0,2019E,Active,SFA,2015,6-0,190.0,1992-08-03 00:00:00,Arkansas,20,2015,6,182,,0,Tevin Mitchel,,,,,,,,,,,,,,,,,,,,,,,,,
1004,4584,Steelers,8,WR,Offense,3,,2015,2015,1580000,526667,5000,1667,0.3%,5000,0,5000,0,0,0,0,0,2018R,Active,UDFA,2015,5-10,180.0,1992-12-23 00:00:00,Louisville,8,2015,0,0,"Eli Rogers signed a three year contract with the Steelers as an undrafted free agent in 2015 worth $1,580,000. He received a $5,000 signing bonus.",2553737,Eli Rogers,,,,,,,,,,,,,,,,,,,,,,,,,
1005,3413,Falcons,25,TE,Offense,2,,2016,2016,915000,457500,0,0,0.0%,0,0,0,0,0,0,0,0,2018E,Active,SFA,2014,-,0.0,1991-07-27 00:00:00,Utah State,11,2014,0,0,,0,D.J. Tialavea,,,,,,,,,,,,,,,,,,,,,,,,,
1006,1147,Panthers,26,QB,Offense,5,,2015,2016,103800000,20760000,41000000,8200000,39.5%,60000000,19000000,22500000,10000000,0,0,2000000,0,2021,Active,Extension,2011,6-5,245.0,1989-05-11 00:00:00,Auburn,26,2011,1,1,"Cam Newton signed a five year, $103.8 million contract extension with the Panthers on June 2, 2015 containing $31 million fully guaranteed. Most of the information is based on numbers <a href=\""https://twitter.com/corryjoel/status/606082378184785920\"" target=\""_blank\"">tweeted out by Joel Corry concerning the cap numbers of the contract</a>. Newton received a $22.5 million signing bonus and $7.5 million roster bonus upon signing the contract. In 2016 he will receive a $10 million option bonus and his 2016 salary will become fully guaranteed if on the roster the 3rd day of the League Year.  In 2017 $6 million of his salary will become guaranteed if on the roster the 3rd day of the League Year.  If you want to see how <a href=\""http://overthecap.com/closer-look-at-cam-newtons-contract/\"">the contract compares to others the NFL you can read my article on the contract</a>.",2495455,Cam Newton,2014.0,6153.0,Cam Newton,QB,85.8,11,80.1,88.3,60,60,60,60,60,60,83.5,594.0,0.0,0.0,115.0,381.0,0.0,0.0,0.0,1090.0,16.0
1007,1569,Seahawks,32,QB,Offense,4,,2015,2016,87600000,21900000,31700000,7925000,36.2%,61542000,29842000,31000000,0,0,0,0,0,2020,Active,Extension,2012,5-11,206.0,1988-11-29 00:00:00,Wisconsin,32,2012,3,75,"Russell Wilson signed a four year contract extension with the Seahawks worth $87.6 million on July 31, 2015. According to SI\'s Peter King, Wilson received a $31 million signing bonus. Per Ian Rapoport of NFL.com <a href=\""https://twitter.com/RapSheet/status/627170316763049985\"">the following tweet has the breakdown of the Wilson extension</a> which we are using to estimate the cap charges at the moment. Wilson received $31.7 million fully guaranteed upon signing. His 2016, 2017, and $4.9 million of his 2018 salary are guaranteed for injury and will become fully guaranteed on the 5th day of the waiver period in each year. The total guarantee is $61.542 million.",2532975,Russell Wilson,2014.0,7077.0,Russell Wilson,QB,86.8,8,81.2,89.2,60,60,60,60,60,60,58.5,603.0,0.0,0.0,106.0,540.0,0.0,0.0,0.0,1249.0,19.0
1008,1580,Steelers,8,QB,Offense,4,,2015,2016,87400000,21850000,34250000,8562500,39.2%,64000000,0,31000000,0,13250000,0,0,6000000,2020,Active,Extension,2004,6-5,241.0,1982-03-02 00:00:00,Miami (Ohio),8,2004,1,11,"Ben Roethlisberger signed a 4 year contract extension with the Steelers on March 13, 2015. <a href=\""http://www.post-gazette.com/sports/steelers/2015/03/16/Roethlisberger-to-earn-35-million-in-2015-53-million-in-first-two-years-pittsburgh-steelers/stories/201503160130\"" target=\""_blank\"">Details of the contract are based primarily on a report by Ed Bouchette of the Pittsburgh Post-Gazette</a>. According to Bouchette, Roethlisberger received a $31 million signing bonus. The first three years of the contract are guaranteed for injury which is where the reported $65 million in guarantees comes from. $9 million in escalators are available in the final two contract years. The new contract saved the Steelers about $1.15 million in 2015 cap space.",2506109,Ben Roethlisberger,2014.0,1732.0,Ben Roethlisberger,QB,90.2,3,90.7,46.4,60,60,60,60,60,60,84.5,734.0,0.0,0.0,14.0,436.0,0.0,0.0,0.0,1184.0,17.0
1009,1383,Ravens,5,QB,Offense,3,,2016,2019,66400000,22133333,44000000,14666667,66.3%,62000000,0,40000000,0,0,0,0,0,2022,Active,Extension,2008,6-6,245.0,1985-01-16 00:00:00,Delaware,5,2008,1,18,"Joe Flacco signed a three year contract extension with the Baltimore Ravens on March 2, 2016. The extension is worth $66.4 million in new money nd includes a $40 million signing bonus and $44 million fully guaranteed and $62 million in injury guarantees. The base salaries from the contract <a href=\""https://twitter.com/AlbertBreer/status/705163775364755458\"">come from a report by the NFL\'s Albert Breer</a>. Flacco had three years under contract when he signed the extension. He will earn an additional $26 million in compensation in 2016, $11.4 million in total new compensation over over two years, and $3.4 million over three years. The Ravens will reduce Flacco\'s 2016 cap number by $6 million and his 2017 cap number by $6.6 million",382,Joe Flacco,2015.0,4332.0,Joe Flacco,QB,72.5,28,70.6,72.7,\N,\N,\N,\N,\N,\N,89.0,456.0,0.0,0.0,11.0,255.0,0.0,0.0,0.0,722.0,10.0
1010,1060,Lions,22,QB,Offense,3,,2013,2015,53000000,17666667,33500000,11166667,63.2%,41500000,8000000,27500000,0,0,0,0,0,2018,Active,Extension,2009,6-3,232.0,1988-02-07 00:00:00,Georgia,22,2009,1,1,,79860,Matt Stafford,,,,,,,,,,,,,,,,,,,,,,,,,
1011,4380,Jaguars,11,WR,Offense,2,42845.0,2017,2017,1020000,510000,0,0,0,0,0,0,0,0,0,0,0,2019E,Active,SFA,2015,6-0,196.0,1992-02-25 00:00:00,Old Dominion,23,2015,0,0,"Larry Pinkard signed a two year contract with the Jaguars on April 17, 2017. Please credit OTC if using this as your source.",0,Larry Pinkard,,,,,,,,,,,,,,,,,,,,,,,,,
1012,2404,Steelers,8,WR,Offense,1,,2017,2017,540000,540000,0,0,0.0%,0,0,0,0,0,0,0,0,2018E,Active,ERFA,2014,6-2,205.0,1990-11-13 00:00:00,Arkansas,7,2013,6,197,,2539203,Cobi Hamilton,2014.0,7978.0,Cobi Hamilton,WR,50.3,\N,60,60,50,60,61.7,60,60,60,69.1,0.0,26.0,0.0,0.0,2.0,0.0,0.0,0.0,28.0,1.0
1013,1531,Seahawks,32,ILB,Defense,4,,2015,2016,43000000,10750000,8977427,2244357,20.9%,21977427,13000000,8000000,4000000,0,3500000,0,0,2020,Active,Extension,2012,6-0,241.0,1990-06-27 00:00:00,Utah State,32,2012,2,47,"Bobby Wagner signed a 4 year, $43 million contract extension on August 3, 2015.  According to Joel Corry, <a href=\""https://twitter.com/corryjoel\"" target=\""_blank\"">Wagner received an $8 million signing bonus and is due an option in 2016 worth $4 million</a>. The cap charges being shown assume the option will be exercised. If the option is not exercised the cost to release Wagner in 2016 is $6.4 million. Wagner has $500,000 in per game roster bonuses in 2016 and $1 million in per game roster bonuses from 2017 through 2019. The guaranteed portion of the contract totals $21,977,427, with $8,977,427 being fully guaranteed. The remaining guarantees are for injury only but will vest during the waiver period of the specific seasons to full guarantees.",2532966,Bobby Wagner,2014.0,7050.0,Bobby Wagner,LB,88.0,10,60,60,60,60,60,69.2,86.5,80.1,88.1,0.0,0.0,0.0,0.0,0.0,336.0,52.0,502.0,890.0,14.0
1014,4655,Chargers,15,CB,Defense,2,,2016,2016,990000,495000,0,0,0.0%,0,0,0,0,0,0,0,0,2018E,Active,SFA,2015,6-0,190.0,1990-12-30 00:00:00,Auburn,30,2015,0,0,,0,Trovon Reed,,,,,,,,,,,,,,,,,,,,,,,,,
1015,4641,Buccaneers,28,CB,Defense,1,42842.0,2017,2017,615000,615000,0,0,0.0%,0,0,0,0,0,0,0,0,2018R,Active,ERFA,2015,5-11,200.0,1992-07-21 00:00:00,Bowling Green State,28,2015,0,0,,0,Jude Adjei-Barimah,2015.0,10298.0,Jude Adjei-Barimah,CB,47.3,91,\N,\N,\N,\N,\N,60,74.4,46.5,78.9,0.0,0.0,0.0,0.0,0.0,206.0,0.0,281.0,487.0,13.0
1016,1462,Redskins,20,34OLB,Defense,5,,2015,2016,57500000,11500000,23788000,4757600,41.4%,23788000,0,16000000,0,0,1500000,0,0,2021,Active,Extension,2011,6-4,260.0,1988-08-16 00:00:00,Purdue,20,2011,1,16,"Ryan Kerrigan signed a five year contract extension worth $57.5 million with the Redskins on July 30, 2015. Kerrigan received a $16 million signing bonus. His 2015 and 2016 salaries are fully guaranteed to bring the full guarantee on the contract to $23.788 million. In each year o the contract Kerriga can earn up to $250,000 in roster bonuses for games active. The extension creates $800,000 in cap space for Washington in 2015.",2495190,Ryan Kerrigan,2014.0,6168.0,Ryan Kerrigan,ED,85.6,11,60,60,60,60,60,84.7,47,77.1,79.1,0.0,0.0,0.0,0.0,0.0,406.0,470.0,124.0,1000.0,16.0
1017,2518,Chiefs,14,QB,Offense,2,,2015,2016,1925000,962500,0,0,0.0%,0,0,0,0,0,580000,55000,2500000,2018,Active,Extension,2013,6-6,215.0,1991-12-27 00:00:00,Tennessee,14,2013,0,0,,0,Tyler Bray,,,,,,,,,,,,,,,,,,,,,,,,,
1018,3729,Titans,12,TE,Offense,2,42737.0,2017,2017,1170000,585000,0,0,0.0%,0,0,0,0,0,0,0,0,2019R,Active,SFA,2014,,0.0,1991-05-25 00:00:00,Southern Connecticut State,0,0,0,0,,2551359,Jerome Cunningham,2015.0,9400.0,Jerome Cunningham,TE,49.5,\N,\N,\N,50.8,51.1,64.9,\N,\N,\N,77.2,0.0,93.0,9.0,0.0,90.0,0.0,0.0,0.0,192.0,9.0
1019,1010,Falcons,25,QB,Offense,2,42870.0,2017,2017,1320000,660000,0,0,0.0%,0,0,0,0,0,0,0,0,2019,Active,SFA,2013,6-3,210.0,1988-09-27 00:00:00,Tennessee,4,2012,0,0,"Matt Simms signed a two year contract with the Falcons on May 15, 2017.",2534889,Matt Simms,2014.0,7423.0,Matt Simms,QB,51.7,\N,52.9,51,60,60,60,60,60,60,63.1,8.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,11.0,1.0
1020,269,Texans,9,QB,Offense,2,,2016,2016,4000000,2000000,450000,225000,11.3%,450000,0,0,0,450000,1200000,0,0,2018,Active,UFA,2012,6-3,220.0,1983-10-14 00:00:00,Oklahoma State,6,2012,1,22,"Brandon Weededn signed a two year, $4 million contract with the Houston Texans on April 1, 2016. Per John McClain, <a href=\""http://www.chron.com/sports/texans/article/Texans-bring-back-QB-Brandon-Weeden-7223046.php?\"" target=\""_blank\"">Weeden received a $450,000 roster bonus and can earn up to $600,000 each year in per game active roster bonuses. </a>",2532970,Brandon Weeden,2015.0,7028.0,Brandon Weeden,QB,75.8,\N,73.9,74.7,\N,\N,\N,\N,\N,\N,84.2,164.0,0.0,0.0,9.0,137.0,0.0,0.0,0.0,310.0,6.0
1021,3074,Texans,9,QB,Offense,4,,2014,2014,2520584,630146,300584,75146,11.9%,300584,0,300584,0,0,0,0,0,2018,Active,Drafted,2014,6-4,228.0,1990-04-26 00:00:00,Pittsburgh,9,2014,4,135,,2543640,Tom Savage,,,,,,,,,,,,,,,,,,,,,,,,,
1022,1443,Redskins,20,QB,Offense,1,42804.0,2017,2017,23943600,23943600,23943600,23943600,100.0%,23943600,0,0,0,0,0,0,0,2018,Active,Franchise,2012,6-3,209.0,1988-08-19 00:00:00,Michigan State,20,2012,4,102,"The Redskins applied the franchise tag to Kirk Cousins on March 1, 2016. The one year offer is worth $19.953 million",2532820,Kirk Cousins,2015.0,7102.0,Kirk Cousins,QB,81.5,15,81.7,60.5,\N,\N,\N,\N,\N,\N,34.8,661.0,0.0,0.0,15.0,429.0,0.0,0.0,0.0,1105.0,17.0
1023,185,Cardinals,29,TE,Offense,4,42806.0,2017,2017,28000000,7000000,13000000,3250000,46.4%,16500000,3500000,7000000,0,0,750000,0,0,2021,Active,UFA,2010,6-5,260.0,1988-06-16 00:00:00,Oklahoma,7,2010,1,21,"Jermaine Gresham signed a four year, $28 million contract with the Cardinals on March 11, 2017. Gresham\'s contract has $16.5 million in guarantees, $13 million of which are fully guaranteed at signing. If Gresham is on the roster on the 3rd day of the 2018 league year the difference will become fully guaranteed. Gresham received a $7 million signing bonus.",497238,Jermaine Gresham,2015.0,5546.0,Jermaine Gresham,TE,68.9,31,\N,\N,57.4,56.6,80.1,\N,\N,\N,43.0,0.0,227.0,66.0,0.0,332.0,0.0,0.0,0.0,625.0,17.0
1024,1235,Patriots,2,LT,Offense,2,,2015,2016,20062000,10031000,19938000,9969000,99.4%,19938000,0,12500000,0,0,1000000,62000,1500000,2018,Active,Extension,2011,6-8,320.0,1988-04-12 00:00:00,Colorado,2,2011,1,17,"Left tackle Nate Solder signed a two year extension worth $20.062 million with the New England Patriots on September 8, 2015. <a href=\""http://www.bostonherald.com/sports/patriots_nfl/the_blitz/2015/09/nate_solder_signs_two_year_20062_million_contract_extension\"" target=\""_blank\"">Contract information is based on a report by Jeff Howe of the Boston Herald</a>. Solder received $19.938 million in fully guaranteed salary, including a $12.5 million signing bonus. Both his 2015 and 2016 salary are fully guaranteed. Solder can earn up to $500,000 in gameday roster bonuses and $500,000 in incentivized roster bonuses for making the Pro Bowl.  The extension reduces Solder\'s cap charge by $1.83 million.",0,Nate Solder,2014.0,6169.0,Nate Solder,T,73.6,43,60,60,60,71.8,73.8,60,60,60,78.4,0.0,1.0,785.0,0.0,496.0,0.0,0.0,0.0,1282.0,19.0
1025,3001,Patriots,2,QB,Offense,4,,2014,2014,3483898,870975,1103744,275936,31.7%,1103744,0,1103744,0,0,0,0,0,2018,Active,Drafted,2014,6-3,222.0,1991-11-02 00:00:00,Eastern Illinois,2,2014,2,62,,2543801,Jimmy Garoppolo,,,,,,,,,,,,,,,,,,,,,,,,,
1026,1407,Bills,1,QB,Offense,2,,2017,2017,30500000,15250000,15500000,7750000,50.8%,15500000,0,7000000,0,6000000,0,0,0,2019V,Active,Other,2011,6-1,215.0,1989-08-03 00:00:00,Virginia Tech,5,2011,6,180,"Tyrod Taylor signed a five year, $90 million extension with the Buffalo Bills on August 13, 2016.<a href=\""http://www.espn.com/espn/now?nowId=21-0557183081979584092-4\""> Contract details come via a report by Mike Rodak of ESPN</a>. Taylor\'s initial guarantee consists of $37 million of which $9.5 million is guaranteed upon signing and another $27.5 million is guaranteed for injury only. In 2017 the Bills can exercise a $15.5 million option on Taylor. If the Bills decline the option and fail to release Taylor, Taylor\'s 2017 salary wil escalate to a fully guaranteed $27.5 million. If the Bills pick up the option an additional $27.5 million in fully guaranteed salary can be earned in 2017 and 2018. Taylor can also earn additional incentives for performance. The dead money for the Bills if they release Taylor and decline the option is $2.85 million ad they will save $13.06 million in cap space. The numbers listed here represent a full option pickup. Prior to the start of the 2017 league year the Bills and Taylor agreed to a new two year contract in lieu of picking up Taylor\'s option. The new contract is worth $30.5 million with $15.5 million guaranteed at signing. The contract voids if Taylor is on the Bills roster 5 days after the start of the 2019 waiver period. If the two sides do not reach an agreement on an extension the prorated money from the 2020 and 2021 years will accelerate onto the Bills 2019 salary cap. The new contract saved the Bills $6.2 million in cap space in 2017.",2495240,Tyrod Taylor,2015.0,6332.0,Tyrod Taylor,QB,88.3,7,81.8,91.4,\N,\N,\N,\N,\N,\N,54.8,450.0,2.0,0.0,93.0,380.0,0.0,0.0,0.0,925.0,14.0
1027,1833,Panthers,26,QB,Offense,2,,2015,2016,4500000,2250000,1500000,750000,33.3%,1500000,0,1500000,0,0,200000,200000,0,2018,Active,UFA,2005,6-6,240.0,1983-06-15 00:00:00,Oregon State,5,2005,6,213,"QB Derek Anderson signed a two year, $4.5 million contract extension with the Carolina Panthers on September 3, 2015. Anderson received a $1.5 million signing bonus, which is the guaranteed portion of the contract. Anderson is eligible to earn up to $100,000 in gameday active roster bonuses in 2016 and 2017 as well as $100,000 workout bonuses. Anderson\'s salary cap charge in 2015 increased by $300,000.",2506546,Derek Anderson,2014.0,2430.0,Derek Anderson,QB,72.9,\N,75.8,42.4,60,60,60,60,60,60,35.1,104.0,0.0,0.0,5.0,74.0,0.0,0.0,0.0,183.0,6.0
1028,2165,Chargers,15,QB,Offense,1,42804.0,2017,2017,1080000,1080000,80000,80000,7.4%,80000,0,80000,0,0,0,0,0,2018,Active,UFA,2006,6-2,221.0,1983-06-07 00:00:00,Oregon,4,2006,2,49,"The Chargers signed Kellen Clemens to a one year contract worth $1.080 million on March 10, 2017.",2506895,Kellen Clemens,2015.0,2994.0,Kellen Clemens,QB,67.0,\N,67,60,\N,\N,\N,\N,\N,\N,62.7,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,14.0,2.0
1029,1689,Bills,1,QB,Offense,1,42835.0,2017,2017,815000,815000,0,0,0.0%,0,0,0,0,0,0,40000,0,2018,Active,UFA,2011,6-4,217.0,1987-05-28 00:00:00,North Carolina,9,2011,5,152,"TJ Yates signed a one year contract with the Bills on April 10, 2017. We are estimating that Yates received $40,000 in bonuses.",2508123,TJ Yates,,,,,,,,,,,,,,,,,,,,,,,,,
1030,1306,Seahawks,32,QB,Offense,1,42891.0,2017,2017,855000,855000,50000,50000,5.8%,50000,0,50000,0,30000,0,0,0,2018,Active,SFA,2013,6-2,221.0,1989-06-02 00:00:00,Southern Mississippi,30,2012,0,0,"Austin Davis signed a one year, $855,000 contract with the Seahawks. Davis received $50,000 in guarantees. Please cite OTC if using this information.",2533349,Austin Davis,2015.0,7305.0,Austin Davis,QB,46.2,\N,43.8,76.6,\N,\N,\N,\N,\N,\N,81.4,115.0,0.0,0.0,7.0,39.0,0.0,0.0,0.0,161.0,3.0
1031,1677,Falcons,25,QB,Offense,1,42802.0,2017,2017,9000000,4500000,2500000,1250000,27.8%,2500000,0,2500000,0,1500000,0,0,0,2019,Active,UFA,2004,6-5,235.0,1981-06-25 00:00:00,Virginia,25,2004,3,90,"Matt Schaub signed a two year, $9 million contract with the Atlanta Falcons. I am estimating that Schaub received a $2.5 million signing bonus and is eligible for a roster bonus in 2018. I will update his contract page when more information is confirmed. This is not a \""verified report\"" as as such please link back to this page and credit OTC is using this information.",2505982,Matt Schaub,2015.0,1811.0,Matt Schaub,QB,46.1,\N,46.7,48.8,\N,\N,\N,\N,\N,\N,83.4,85.0,0.0,0.0,4.0,51.0,0.0,0.0,0.0,140.0,2.0
1032,707,Dolphins,3,QB,Offense,1,,2016,2016,3550000,1775000,2250000,1125000,63.4%,2250000,0,750000,0,0,0,50000,2500000,2018,Active,UFA,2007,6-3,216.0,1984-08-09 00:00:00,Oregon State,18,2007,0,0,"The Dolphins signed Matt Moore to a one year, $2.6 million contract. Moore received a $1.6 million signing bonus.",2507282,Matt Moore,2015.0,4018.0,Matt Moore,QB,61.7,\N,61.6,60,\N,\N,\N,\N,\N,\N,61.9,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0
1033,1009,Bears,21,QB,Offense,1,42818.0,2017,2017,2000000,2000000,1000000,1000000,50.0%,1000000,0,750000,0,0,250000,0,2000000,2018,Active,UFA,2009,6-2,225.0,1986-11-11 00:00:00,USC,4,2009,1,5,"Mark Sanchez signed a one year, $2 million contract with the Bears on March 23, 2017. Sanchez received a $750,000 signing bonus. An addition $2 million in performance incentives are available.",79858,Mark Sanchez,2015.0,4928.0,Mark Sanchez,QB,74.4,\N,73.2,71.9,\N,\N,\N,\N,\N,\N,78.9,102.0,0.0,0.0,5.0,65.0,0.0,0.0,0.0,172.0,4.0
1034,1011,Jets,4,QB,Offense,1,42815.0,2017,2017,6000000,6000000,6000000,6000000,100.0%,6000000,0,3000000,0,0,0,0,7000000,2018,Active,SFA,2003,6-4,213.0,1979-07-04 00:00:00,Sam Houston State,29,2002,3,81,"Josh McCown signed a one year, $6 million contract with the Jets on March 20, 2017. <a href=\""https://twitter.com/BrianCoz/status/843967173580247040\"">According to Brian Costello the contract is fully guaranteed</a> and contains up to $7 million in incentives. Currently the numbers on the site are simply a placeholder that should reflect the cap charges for McCown but we will update as more details are confirmed.",2505076,Josh McCown,2015.0,1085.0,Josh McCown,QB,66.4,31,67.4,55.1,\N,\N,\N,\N,\N,\N,42.2,344.0,0.0,0.0,17.0,167.0,0.0,0.0,0.0,528.0,8.0
1035,1753,Saints,27,RB,Offense,2,42850.0,2017,2017,7000000,3500000,3500000,1750000,50.0%,3500000,0,2500000,0,750000,1650000,0,8250000,2019,Active,SFA,2008,6-1,217.0,1985-03-21 00:00:00,Oklahoma,24,2007,1,7,"Adrian Peterson signed a two year, $7 million contract with the Saints. According to Curtis Crabtree of PFT, <a href=\""http://profootballtalk.nbcsports.com/2017/04/25/report-adrian-peterson-agrees-to-two-year-7-million-deal-with-saints/\"">Peterson received a $2.5 million signing bonus and will received a $750,000 roster bonus on the 3rd day of the 2018 league year</a>. There are up to $1.65 million in per game roster bonuses in the contract. According to Nick Underhill of the Advocate, <a href=\""http://www.theadvocate.com/new_orleans/sports/saints/article_8900cf2a-397d-11e7-9ef3-831dbcaef843.html\"">Peterson can earn up to $8.25 million in incentives</a>. The incentives are up to $1 million for rushing yards, starting at $150,000 for 750 yards and maxing out at 1,500 yards. He can earn up to $750,000 in touchdown bonuses, beginning at $250,000 for 6 touchdowns and maxing out at 10 touchdowns. He can also earn up to $1 million for a Super Bowl win. Another $2.75 million is available as roster bonus escalators which are triggered based on earning the above incentives in 2017.",2507164,Adrian Peterson,2009.0,1177.0,Adrian Peterson,HB,57.9,\N,60,61.3,49.2,45.2,60,60,60,60,62.6,0.0,19.0,7.0,7.0,1.0,0.0,0.0,0.0,34.0,5.0
